SUBJECT	SESSION	ROW	SPEAKER	UTTERANCE
50	5	1014	P	it's shorter than the other ones.
50	5	1016	C	short than other ones.
50	5	1027	C	I want another one on.
50	5	1028	P	I think that's the only one.
50	5	1029	P	this is the last one.
50	5	1029	C	the other one here.
50	5	1030	C	the other one here.
50	5	1043	C	want to take this one off right now.
50	5	1045	P	the next time you go to daddy's office he can make you a picture and put it on his, um -- on this one and then you can have an ID just like daddy.
50	5	1051	C	you be one.
50	5	1052	P	you be one what?
50	5	1057	P	well I think that one might be too small for mommy.
50	5	1070	C	the other one.
50	5	1071	C	I no see another one.
50	5	1074	C	where's the yoyo one?
50	5	1079	P	oh here's this one.
50	5	1080	P	you mean this one?
50	5	1088	C	I put this one on here.
50	5	1094	P	hey, maybe we can get the id on this one.
50	5	1095	P	this is the neater one.
50	5	1113	P	Ooo, one at a time, ok?
50	5	1138	C	there not anyone this one.
50	5	1143	P	got to take this one off too.
50	5	1158	P	that is a clip for one of the ids.
50	5	1168	P	hey, who bought you that one?
50	5	1176	P	daddy gave that one to you.
50	5	1182	C	and -- who bought this one for me?
50	5	1183	P	ah, that one I think mommy bought for you in California.
50	5	1186	P	Grampy bought that one too?
50	5	1187	C	Grampy this one too, see?
50	5	1190	P	he gave you that one too?
50	5	1217	C	I want to see one too.
50	5	1218	C	and I want this one out.
50	5	1220	P	ok, the pink one's you.
50	5	1222	C	I want a little one.
50	5	1223	C	I want a little one.
50	5	1224	C	I want little one.
50	5	1227	C	I want to make a little one.
50	5	1228	C	I want make a little one.
50	5	1233	C	no you do this one.
50	5	1234	C	you do a little one
50	5	1240	C	not that one.
50	5	1242	P	ok, here's a little one.
50	5	1247	C	I don't want that one.
50	6	1	P	put on the biggest ones first.
50	6	6	C	put this one.
50	6	9	P	let's do -- maybe this one on this side.
50	6	10	C	this one on this side, doo+doo.
50	6	17	P	let's leave one for the top.
50	6	27	C	put this -- that one on this ###.
50	6	28	C	and ### one and then --
50	6	92	C	she needs to buy a new one.
50	6	169	C	there -- there no one -- one today.
50	6	180	C	one here.
50	6	181	C	one here.
50	6	182	C	one -- one.
50	6	183	C	one the cheerio each blocks.
50	6	199	C	then one on the red circles ###.
50	6	213	P	"one car has no wheels."
50	6	215	P	one.
50	6	224	P	and then one -- once you're all done you can eat them.
50	6	242	P	you have one more.
50	6	244	P	ok, let's see what the next one is.
50	6	245	P	"one bear is missing her pajama bottom -- buttons."
50	6	247	P	one, two, three.
50	6	273	P	only have enough for one -- pair.
50	6	274	P	one for each?
50	6	276	C	one.
50	6	279	P	one.
50	6	303	C	it have one wheel.
50	6	304	C	the other one.
50	6	310	C	one teddy is missing a button.
50	6	324	C	I'm putting one on ###.
50	6	335	C	one ###.
50	6	336	C	one ###.
50	6	349	P	I see one right here.
50	6	399	C	I dropped this one and the pipe go down and I make music.
50	6	423	C	hmm, and this one give you a duck.
50	6	465	P	that's one loud machine over here.
50	6	502	P	that one says roll.
50	6	745	P	sounds like one of those -- one of the Seven_Dwarfs.
50	6	752	P	I thought maybe there was a -- one of the Seven_Dwarfs under there.
50	6	801	P	there goes one of my coupons.
50	6	832	C	let's do another one.
50	6	834	C	we're building another one.
50	6	837	C	one --
50	6	838	C	and one is on the potty.
50	6	841	C	and one day they're -- on the potty.
50	6	871	P	let's make the base first with the pink ones.
50	6	878	C	and then the big one.
50	6	879	P	hmm, remember how small ones should -- really go on top?
50	6	880	P	big ones first and then the small ones.
50	6	881	P	let's take this one off.
50	6	886	P	maybe this big green one.
50	6	887	C	this one?
50	6	908	P	here, let's put the, um -- the yellow ones at the bottom.
50	6	930	C	I'll make another one.
50	6	933	P	one, two, three -- knock it down.
50	6	983	C	do a -- a base with the yellow one.
50	6	984	C	a base with the yellow ones.
50	6	986	P	those are good ones to make a -- to have a base.
50	6	987	P	uhoh, is there one over here?
50	6	1006	C	this one ###.
50	6	1045	P	is it a good one?
50	6	1129	C	one day --
50	6	1136	C	I don't want one.
50	6	1138	C	I don't want one.
50	6	1140	C	it's not ### one.
50	6	1180	C	put this one here.
50	6	1306	C	what that one called?
50	7	38	P	that one's done?
50	7	44	P	is that one getting clean, too?
50	7	45	P	where's the other ones?
50	7	47	P	is there one over there?
50	7	48	P	I think you got the only one in the bath+room.
50	7	118	P	do you want to do the ones in your room?
50	7	120	P	I think you already got that one.
50	7	121	P	I think the last one is the one in your room.
50	7	122	C	is this one ###.
50	7	123	P	you want to get the one in your room?
50	7	157	C	this one going in the closet.
50	7	189	P	just the one.
50	7	190	P	just one in there.
50	7	192	C	another one in the closet.
50	7	193	C	that one's very high ###.
50	7	207	P	oh I don't think the porch has one.
50	7	209	P	porch doesn't have one.
50	7	214	P	May have to open one of the windows.
50	7	278	P	you can have one of these cups.
50	7	410	P	you want that one?
50	7	414	P	you want this one?
50	7	427	C	one.
50	7	442	P	we're one short.
50	7	445	P	maybe if we use two new ones and --
50	7	446	P	and old one it'll work.
50	7	447	C	oh we don't have a new ones.
50	7	448	C	don't have new ones.
50	7	449	C	we don't have new ones.
50	7	451	C	no new ones.
50	7	539	P	do you think you're going to get one of those hats at Jacks birth+day party this week+end?
50	7	542	P	do you think you'll get one of those hats at Jacks birth+day party?
50	7	545	P	are you going to get another one?
50	7	548	P	do you think you will get another one at Jacks birth+day party?
50	7	605	P	and now we need one quarter of the --
50	7	645	P	a half a one of these little ones.
50	7	737	P	how about that big one right there?
50	7	739	P	one.
50	7	742	P	this one.
50	7	745	C	I get this one.
50	7	813	C	does this one have no teeth?
50	7	816	P	well the first ones didn't --
50	7	823	C	which one?
50	7	824	P	this one.
50	7	831	C	that one died.
50	7	835	C	I -- that one.
50	7	840	C	I want that one.
50	7	1020	P	which one?
50	7	1029	P	which one?
50	7	1039	P	which one?
50	7	1047	C	that one.
50	7	1052	C	### that one first.
51	5	71	P	what's that one?
51	5	104	P	what's that one?
51	5	130	P	which one?
51	5	215	P	that one isn't.
51	5	216	P	ah, show this one to her.
51	5	248	P	you know this one is not -- it's not for reading, it's for singing.
51	5	252	P	like this one.
51	5	257	P	but this one is for songs.
51	5	285	C	read this one.
51	5	371	P	now we take this one apart -- because we got to make it harder.
51	5	373	P	not one --
51	5	386	P	and -- what is this one?
51	5	407	P	now you have one car missing.
51	5	412	P	now you give me that one back.
51	5	413	P	and you can go to the next one.
51	5	453	P	one.
51	5	454	C	one.
51	5	504	C	one.
51	5	513	C	one.
51	5	519	C	one.
51	5	523	C	one.
51	5	537	P	how about that one?
51	5	611	P	you forgot to take that one off, huh?
51	5	613	C	Michael do this one ###.
51	5	685	P	what does that one say, teacher?
51	5	691	P	let's do that one.
51	5	699	P	that one's called monkey.
51	5	749	C	this one, mom.
51	5	750	C	this one.
51	5	751	C	I needed this one.
51	5	753	C	this one.
51	5	754	C	this one.
51	5	756	P	this one right here?
51	5	810	P	how about that one?
51	5	921	P	you want to try the next one?
51	5	925	P	I need another one.
51	5	972	P	now we put the next one up.
51	5	985	P	you can try that one.
51	5	991	C	one here.
51	5	1029	P	ah, that one doesn't have any batteries, Mike.
51	5	1034	C	see this one work.
51	5	1050	P	this one's almost out of batteries.
51	5	1111	P	oh, what's this one?
51	5	1112	P	show her this one.
51	5	1118	P	what is this one?
51	5	1128	P	ah show her this one.
51	5	1146	P	oh, show her this one!
51	5	1148	C	### this one.
51	5	1149	P	now who's this one here?
51	5	1198	P	I'll fix it for the one hundredth time.
51	5	1222	P	this one has the animals but I think she seen that one already.
51	5	1223	P	this is another one of the hammer.
51	5	1225	P	you found another one?
51	5	1226	P	yeah, but see the other blue one you already left in the middle nowhere over there.
51	5	1227	P	oh, she seen this one too but I know she loves when you take her picture.
51	5	1266	P	what's this one here?
51	5	1318	P	what's that one?
51	5	1418	P	and there's where each one lives.
51	5	1439	P	you going to show that one?
51	5	1447	C	number one.
51	5	1448	P	number one.
51	5	1451	P	how about this one?
51	5	1518	P	yeah, because these are from the other one.
51	5	1555	P	one foot, two feet.
51	5	1556	C	one foot.
51	5	1559	C	one sock.
51	5	1560	C	one sock.
51	5	1565	C	um one, two, three, four.
51	5	1570	C	bike have -- has one, two.
51	5	1571	C	bike has one, two, three.
51	5	1572	C	bike has one, two, three.
51	5	1577	C	one, two, three.
51	5	1578	P	you have three knees on -- on one side?
51	5	1608	P	all -- all by yourself you can choose just one.
51	5	1609	P	just one.
51	5	1615	P	let me see -- which one did you choose?
51	5	1627	P	just -- just one more then give me the stickers because that -- they are for -- for some other time.
51	6	8	P	which one's this one?
51	6	210	P	well -- what -- one at a time, baby boy.
51	6	249	P	how about this one?
51	6	261	P	how about this one?
51	6	293	P	you forgot to put that one?
51	6	297	P	now where -- where did you win this one?
51	6	321	C	one.
51	6	362	C	oh, ### this one.
51	6	391	P	one for you and one for her then.
51	6	414	C	got to make one ### goes here.
51	6	419	P	you have one.
51	6	437	P	you can use one of those napkins here.
51	6	473	P	just this one.
51	6	560	C	I know that one is.
51	6	580	P	you don't know this one?
51	6	582	C	I know this one.
51	6	583	P	this one's letter j@l.
51	6	645	P	oh, that's one of your favorite toys.
51	6	733	P	do you remember the name of this one?
51	6	751	P	and this big one.
51	6	752	P	see the big one?
51	6	758	P	yeah, and the tiny bit ones?
51	6	763	P	how about this one?
51	6	764	P	do you know the name of this one?
51	6	798	P	one, two, three, four.
51	6	820	P	oh, this one didn't do it.
51	6	859	P	just bring one pack at a time, please.
51	6	861	C	this one.
51	6	864	C	### this one.
51	6	874	C	and -- that a one.
51	6	875	P	the number one.
51	6	912	P	what's this one?
51	6	921	P	see who's in that one.
51	6	1021	P	here's one more.
51	6	1071	C	and that's -- that's the little one.
51	6	1106	C	where's another one, mommy?
51	6	1109	P	it's under the green one.
51	6	1186	P	this one?
51	6	1422	C	another one!
51	6	1446	P	yeah, I'll get you another one.
51	6	1465	P	this one I can't fix.
51	6	1466	P	I'll buy you a new one if you want to, ok?
51	6	1476	P	I'll buy you another one that has a little remote control, ok?
51	6	1550	C	every -- one -- love -- two!
51	6	1619	P	then you can show -- can show it to her one by one.
51	7	50	C	when I'm done with rest of -- one two threes -- this thing off.
51	7	148	C	um -- I got to start to the one, two, three.
51	7	150	C	one.
51	7	155	C	one.
51	7	189	C	no, that one was a terrible one.
51	7	190	P	that was a terrible one?
51	7	197	P	that was a big one too.
51	7	271	C	this one is empty.
51	7	323	P	and then you take one.
51	7	324	P	and I'll take one.
51	7	325	P	you take another one.
51	7	326	P	and I'll take another one.
51	7	329	P	then you take one.
51	7	330	P	just one!
51	7	332	P	just one.
51	7	333	P	and I'll take one.
51	7	334	P	now you take another one.
51	7	335	P	I'll take another one.
51	7	337	P	take another one.
51	7	340	P	just one.
51	7	341	P	ok, take another one.
51	7	342	P	just one.
51	7	345	P	take another one.
51	7	346	P	take another one.
51	7	347	P	another one.
51	7	348	P	take another one.
51	7	349	P	take one.
51	7	350	P	one.
51	7	351	P	another one.
51	7	353	P	last one.
51	7	495	C	um, this one!
51	7	531	P	show her who's this one.
51	7	532	C	this one -- is the Green_Goblin.
51	7	580	P	but everybody just has one turn.
51	7	633	P	do you remember where the other one is?
51	7	637	P	now I remember this one.
51	7	655	P	one, two --
51	7	662	C	one.
51	7	692	C	it is loud one.
51	7	739	P	this one's hard to put in this little hole.
51	7	742	P	this one's too hard.
51	7	765	C	you can open this one now.
51	7	798	P	just one.
51	7	814	P	one, two.
51	7	837	P	move ahead one.
51	7	838	C	one.
51	7	840	P	no, one.
51	7	841	P	you got to just go one.
51	7	842	C	one.
51	7	862	P	one.
51	7	872	C	one.
51	7	877	P	one.
51	7	879	P	one, two, three, four, five.
51	7	883	C	one, two, three, four, five, six, seven, eight.
51	7	892	C	one, two --
51	7	900	P	not this one.
51	7	904	P	how about you try that one.
51	7	915	P	count one, two.
51	7	916	C	one, two.
51	7	954	C	then we do another one like ###
51	7	955	C	can color this one mommy?
51	7	956	C	can color this one?
51	7	959	C	let's do the Bob_The_Builder one.
51	7	1011	C	how about this one mommy?
51	7	1078	P	this one.
51	7	1258	C	read this one mommy.
51	7	1319	P	instead of one minute do -- do fifty seconds.
51	7	1329	P	but I have one right here, so ###
51	7	1449	P	we listening to this one.
51	7	1539	C	### has been like this one?
51	7	1552	P	oh the one with the funny noise now.
51	7	1638	P	what game is this one?
51	7	1658	P	that one killed him.
51	7	1675	P	I can't kill the fat one either.
51	7	1677	P	the big one.
51	7	1679	P	this big one I cannot kill.
54	5	49	P	oh, that one went right back underneath.
54	5	154	P	you got one this morning?
54	5	237	P	we'll look in this one.
54	5	261	P	well I think we have what we need for this one.
54	5	300	P	not that one.
54	5	301	P	one more.
54	5	311	P	do you see another green one?
54	5	314	P	that's another one.
54	5	315	P	and there's one more green one.
54	5	322	P	that is another green one.
54	5	323	P	one.
54	5	325	P	can you find the middle one?
54	5	327	P	see it -- the green one?
54	5	358	P	I bet we'll find one.
54	5	359	P	nah, not in this one.
54	5	362	P	and bring me another one.
54	5	364	P	can you -- can you bring me the one sticking out right there?
54	5	368	C	this one?
54	5	370	C	where other one?
54	5	371	P	that one right there.
54	5	372	P	the one in the middle.
54	5	374	P	the one sticking out.
54	5	379	P	that one that's sticking out right there.
54	5	381	P	you can bring that one to me.
54	5	382	C	this one's for you?
54	5	383	P	no, that one's not for me.
54	5	384	P	the one sticking out.
54	5	385	C	this one's sticking out.
54	5	386	P	what's that one all about?
54	5	477	P	that's a new one.
54	5	490	P	well, this one has to --
54	5	506	P	do you need a new one?
54	5	517	P	mama's going to look in one more book.
54	5	524	P	this one doesn't have to go into the refrigerator so let's see if we have everything we need.
54	5	527	P	we'll try these and if these don't taste very good, we'll make other ones.
54	5	556	P	I'll look one more place for sugar cookies.
54	5	647	P	May I have that one now?
54	5	653	P	one.
54	5	750	P	yes, we are going to need one egg.
54	5	772	P	so we'll put the egg in one of these.
54	5	773	P	one egg in here.
54	5	775	C	open up big one.
54	5	1010	P	the one that comes out like this?
54	5	1031	P	ok, here's one more.
54	5	1033	C	big one.
54	5	1062	P	a half tea+spoon or one tea --
54	5	1063	P	one tea+spoon of baking powder.
54	5	1064	P	baking powder's in the round one.
54	5	1066	P	baking powder's in the round one.
54	5	1067	P	one tea+spoon of baking powder.
54	5	1123	P	one big tablespoon of orange peel.
54	5	1214	P	we may have to go ask Shasha if she has one.
54	5	1217	P	should we go ask Shasha if she has one?
54	5	1223	P	I don't know if Shasha's going to have one but we can go check.
54	5	1279	P	ok, let's use one of our cups as a rolling pin.
54	5	1286	C	one two three four five six.
54	5	1287	P	one two three.
54	5	1288	C	one two three four five six.
54	5	1365	P	here's another one.
54	5	1379	P	we'll make another one, ok?
54	5	1380	P	try another one?
54	5	1393	P	that one didn't come up very easy.
54	5	1415	P	ok, let's put this one in.
54	5	1416	P	I'll put this one in.
54	5	1417	P	put this one in.
54	5	1418	P	want to push this one in?
54	5	1453	P	let's look one more spot.
54	5	1481	C	in this one?
54	5	1484	P	yeah, let's look in that one.
54	5	1502	P	well I will just have to say one big bummer.
54	5	1507	P	maybe one day when we have a house, mama'll be able to know where everything is.
54	5	1532	C	I looking for one cookie cutter.
54	5	1587	P	there's one.
54	5	1588	P	one I love you.
54	5	1917	C	you're is great green one.
54	5	1934	C	here's your one.
54	5	1935	C	this one.
54	6	421	P	one.
54	6	605	P	oops, that one doesn't fit there.
54	6	877	P	one.
54	6	1077	P	one line.
54	6	1089	P	let's make just a fresh one.
54	6	1111	P	let's make -- make a -- a picture for Shasha on this one.
54	6	1119	P	should we save that one for her?
54	6	1122	P	do you want to make another one?
54	6	1154	P	and you can use this one for ###
54	6	1156	P	anything else you want to say on that one?
54	6	1173	P	did you write anything on this one?
54	6	1175	P	this one says good luck and byebye.
54	6	1179	C	where -- where's one that had paint+ on it?
54	6	1180	P	this was the one that had paint+ on it.
54	6	1193	P	and this one is a cactus.
54	6	1230	P	say it one more time.
54	6	1273	P	let's find a towel down here that's not one of mama's good yellow ones.
54	6	1274	C	not good yellow ones ###
54	6	1307	C	I -- I don't want this one on.
54	6	1431	C	it's one of these pictures.
54	6	1450	P	one more.
54	6	1451	P	let me write this one -- this one, ok?
54	6	1500	P	that one we can keep out.
54	6	1586	P	just like Pastor_Duane wears one.
54	6	1632	P	here we only have one Cousin_Josh.
54	6	1834	P	that was one of your first baths.
54	6	1912	P	do you remember when we got to see one of these rooms?
54	6	1977	P	we'll look at one more -- one more set of pictures.
54	7	62	C	one.
54	7	67	P	oh, mama got one too.
54	7	68	P	one also.
54	7	70	P	think dad's going to get a one too?
54	7	92	P	one, two, three, four.
54	7	106	P	one.
54	7	114	C	one.
54	7	122	P	take one out.
54	7	123	P	just one out.
54	7	125	P	one.
54	7	134	C	one.
54	7	139	C	no, just one.
54	7	148	P	yeah, dad -- dad still has all his on the tree except one.
54	7	153	C	one two.
54	7	163	C	one.
54	7	169	P	one.
54	7	176	C	one.
54	7	187	P	one.
54	7	206	P	one.
54	7	254	C	I'm giving this one.
54	7	255	C	and give you the other one.
54	7	288	C	dad, here's another one.
54	7	290	C	where's the next one?
54	7	304	C	why do -- are you making this one for mama?
54	7	307	C	no, I want to use yours and you can use your other one.
54	7	350	C	dad, mom found the other one.
54	7	352	C	I'm going to use this one.
54	7	359	C	are you going to bend this one?
54	7	389	C	yeah, I will carry this one.
54	7	401	C	what one?
54	7	577	C	no one.
54	7	578	P	no one?
54	7	605	P	not a big one?
54	7	679	P	so there's more than one pipe.
54	7	855	P	one.
54	7	876	P	are you going the big potty or the little one?
54	7	877	P	the big potty or the little one?
54	7	919	P	one.
54	7	1145	C	mama, let's make a big one now.
54	7	1150	P	ok, I'll put this one right here.
54	7	1163	P	oh, here's one more long one that you can put on top there.
54	7	1505	P	one.
54	7	1594	P	we have one thing to do here and then we'll make your sandwich.
54	7	1618	P	it's probably why you're the only one who eats peanut+butter and jelly in our house.
54	7	1634	P	one.
54	7	1655	C	when the other one drops, I can eat it.
54	7	1658	C	this one's going to be --
55	5	15	P	where's another one?
55	5	33	P	the one that plays music.
55	5	68	P	one.
55	5	94	P	which one's the monster?
55	5	399	P	get another one.
55	5	400	P	get another one.
55	5	565	C	I want that one.
55	6	262	C	I want a ### new one.
55	6	264	C	new one.
55	6	420	C	a little one?
55	6	491	C	can have one.
55	6	506	C	this one I do.
55	7	2	P	it's the one you like.
55	7	94	P	you want one?
55	7	95	P	Desi, did you want one of these?
55	7	98	P	Desi, did you want one?
55	7	256	C	I ate Santa's one.
58	5	52	C	a one.
58	5	77	P	the yellow one.
58	5	119	P	just don't put one leg.
58	5	120	P	don't do one leg.
58	5	122	P	because if you do it with one, it's going to go --
58	5	135	C	I'm going do my other one.
58	5	185	P	just -- just one each right?
58	5	201	P	do you want to do one, Erik?
58	5	212	P	that one was a nothing, huh?
58	5	249	P	and who's this one of?
58	5	252	P	this one's of a ball and --
58	5	264	P	look at your one
58	5	279	P	you want other ones?
58	5	349	P	oh, the other one?
58	5	363	C	this one so big.
58	5	364	C	that one so big.
58	5	387	C	I have one ### for you ###
58	5	393	P	do you want this one or that one?
58	5	413	P	he's got one tool?
58	5	417	C	this one.
58	5	418	C	this one.
58	5	419	C	this one.
58	5	420	P	ok, where is this one going to go, guys?
58	5	422	P	you decide about this one.
58	5	423	P	Alex chose the other ones.
58	5	424	P	where can this one go?
58	5	429	P	where shall we put that one, Erik?
58	5	473	P	ok, where the other ones go?
58	5	481	P	what about a new one there?
58	5	490	C	a one.
58	5	512	P	yeah you put that other one, right?
58	5	513	P	Erik, you want to put the other one?
58	5	517	C	this one!
58	5	521	P	you want three the same on that one?
58	5	522	C	I want this one.
58	5	526	P	which one?
58	5	527	P	which one you want?
58	5	536	P	ok, where's the one that's to go up high?
58	5	537	P	well this one is his and he wants it to go up high.
58	5	538	P	you can do the last one and then that's it, ok?
58	5	541	P	you chose your ones.
58	5	542	P	this one up here?
58	5	546	P	you got one left?
58	5	554	P	you can choose that one.
58	5	555	P	you chose the other ones Alex.
58	5	558	C	I want that one.
58	5	733	C	this one.
58	5	845	C	this one.
58	5	895	P	he's a green one?
58	5	937	C	that one.
58	5	978	P	who's the blue one and who's the red one?
58	5	985	P	ok, well the red one?
58	5	1020	P	is it this one?
58	5	1023	P	this one here?
58	5	1024	P	is it this one?
58	5	1141	P	which one?
58	5	1142	C	you take this one and I take this one.
58	5	1168	C	one for you.
58	5	1169	C	one for me.
58	5	1296	P	one.
58	5	1327	P	we have to do it one more time.
58	5	1352	P	one more game and then we'll have a snack, ok?
58	5	1354	P	one
58	5	1386	P	why don't we just have one break for about two minutes, right?
58	5	1388	P	I think we're going to make this next one the last one and then we're going to go have a snack, right?
58	5	1391	P	ok one more.
58	5	1411	P	one more step.
58	5	1430	P	one more minute and then we're going to have to go, ok?
58	5	1468	C	a one.
58	5	1519	P	just a little one, right?
58	5	1556	C	I want that one.
58	5	1557	C	I want that one.
58	5	1558	P	what one do you want?
58	5	1559	P	you want one of your green ones?
58	5	1560	C	want my green one.
58	5	1561	C	my yellow one.
58	5	1562	C	my yellow one.
58	5	1563	C	this one.
58	5	1566	P	which one is yours, honey?
58	5	1567	P	the orange one?
58	5	1568	P	the yellow one?
58	6	55	P	you want to read the baseball one?
58	6	57	P	which one do you want to read, then?
58	6	58	P	which one do you want to read?
58	6	59	P	want to read the My -- Meand_My_Little_Brother one?
58	6	67	P	there's the one we did last night.
58	6	68	P	where's the other one?
58	6	79	P	read this one?
58	6	107	P	that's just like one of your transformers, isn't it?
58	6	206	C	I ### one.
58	6	261	P	did you get one of these?
58	6	303	P	do you want to read this one?
58	6	304	P	or do you want to read another one.
58	6	305	C	this one.
58	6	306	P	you want to read this same one?
58	6	328	C	I have one like that of you.
58	6	330	C	but my one --
58	6	335	C	one of them went up.
58	6	392	P	and this one's got lots of feathers, look.
58	6	450	P	because no one can see him, right?
58	6	510	P	do you want to do another one?
58	6	512	C	no this one.
58	6	513	C	no this one.
58	6	516	P	the same one?
58	6	517	P	or the -- or the baseball one?
58	6	519	C	this one.
58	6	520	P	the baseball one?
58	6	521	C	no this one!
58	6	522	P	this one?
58	6	526	C	no, this one.
58	6	540	P	I wish I could find the other one about the Berenstain_Bears.
58	6	541	P	the new one?
58	6	657	C	one.
58	6	658	P	one.
58	6	666	C	do -- do that one.
58	6	674	P	this one?
58	6	680	P	the green one?
58	6	687	P	the yellow one?
58	6	688	P	this one?
58	6	798	C	that one's Three.
58	6	813	C	and this one not going to go in the water.
58	6	815	P	this one?
58	6	818	C	oh yeah, that one's going to save the woman.
58	6	820	C	that one says Two.
58	6	821	C	that one --
58	6	822	C	that one's number Two.
58	6	832	P	see, that one's under the water.
58	6	844	P	want to read about this one?
58	6	849	P	want to look at that one a wee bit longer?
58	6	850	C	this one?
58	6	864	P	let's see, look at that one.
58	6	945	P	the blue one is Scott.
58	6	946	C	yeah, where's the blue one?
58	6	949	C	is this -- the orange one?
58	6	997	P	but who's the yellow one?
58	6	1020	C	I don't -- I don't see the purple one here.
58	6	1036	P	"he makes sure no one give her trouble."
58	6	1042	C	I'm not the red one.
58	6	1044	C	I'm -- I'm the blue one.
58	6	1063	C	that one's a transformer.
58	6	1118	C	for the blue one.
58	6	1119	P	the blue one?
58	6	1184	C	that one's not --
58	6	1239	C	that's not the blue one.
58	6	1240	C	that's the green one.
58	6	1290	C	that one's not --
58	6	1332	C	this one again?
58	6	1333	C	this one?
58	6	1334	P	this one again?
58	6	1335	C	yeah, this one.
58	6	1338	P	or you want to read the baseball one?
58	6	1339	C	this one.
58	6	1340	P	want to read this one.
58	6	1342	C	the other one.
58	6	1356	C	mom, I want -- I want to get that one.
58	6	1358	C	mom, I'm going to take that one.
58	6	1359	C	to that one.
58	6	1360	C	I got that one and that one.
58	6	1378	P	do you want to look at the picture one minute while mommy sees whose phone that is?
58	6	1500	P	here's one.
58	6	1502	P	I saw another one here.
58	6	1503	P	where's the other one?
58	6	1504	P	there's one.
58	6	1506	P	where did I see the other one?
58	6	1509	P	ok, there's one
58	6	1511	P	thought I saw another one.
58	6	1515	P	here's one.
58	6	1517	P	there's one right there.
58	6	1545	C	that -- that one.
58	6	1580	P	did you finish the one this morning?
58	6	1583	C	I want one.
58	6	1592	P	it's going to be a hot one.
58	6	1647	P	one two --
58	6	1650	P	one two.
58	6	1699	P	if I give you a whole one, you're not going to eat any lunch, right?
58	6	1737	P	remember the one that went round and round and round?
58	6	1767	P	want to try and do one?
58	6	1769	P	you choose which one you want.
58	6	1770	P	you want to do this one?
58	6	1775	C	I want to do this one.
58	6	1781	P	because look, that one's green.
58	6	1784	P	here's a green one.
58	6	1787	P	you want to do that one?
58	6	1788	C	yeah, that one.
58	6	1789	P	see that's the blue one.
58	6	1791	P	we do one at a time?
58	6	1792	P	there's the green one, look.
58	6	1793	C	mom, can you do this one?
58	6	1795	C	can you do this one mom?
58	6	1796	P	see that one, that's the blue one.
58	6	1798	P	this one's the green one.
58	6	1807	P	that one doesn't fit in here, darling.
58	6	1808	C	that one -- that one fits in here.
58	6	1810	P	because this one --
58	6	1824	P	oh, maybe that's the ambulance and that other one's the police car, right?
58	6	1839	P	this one, though.
58	6	1841	P	if you look at our picture, this one might --
58	6	1842	P	this is part of this one.
58	6	1852	C	but this one fits in here.
58	6	1853	P	and this one -- no -- is for the police car.
58	6	1857	P	that's the one over there, ok?
58	6	1859	P	and this one --
58	6	1869	C	I think I want to do this one -- with this one.
58	6	1876	C	this is a Bob_Builder one.
58	6	1878	C	this is a Bob_Builder one.
58	6	1879	P	that's a better one?
58	6	1880	C	this is a Bob_Builder one, mom.
58	6	1881	P	oh, the Bobthe_Builder one?
58	6	1882	C	that's a Bob_Builder one.
58	6	1883	P	I think that's the -- the fire+truck one, right?
58	6	1891	P	this one --
58	6	1898	P	I think that's a different one, honey.
58	6	1900	P	so maybe we could just work on this one.
58	6	1901	P	once we've done this one, we can move on to the next one, ok?
58	6	1908	P	and this one goes in here.
58	6	1923	P	that's the ones that are -- that are part of this one.
58	6	1927	P	there's one there.
58	6	1929	P	ok, we're nearly finished this one.
58	6	1930	P	now this one --
58	6	1932	C	where the -- where the blue one, mom?
58	6	1934	P	where's the blue one?
58	6	1935	C	where's the blue one?
58	6	1938	P	and then there's one that's blue, look.
58	6	1946	P	is this part of the blue one?
58	6	1947	C	I don't liking this one.
58	6	1959	C	I want to do another one.
58	6	1960	C	another one.
58	6	1961	P	want to do another one?
58	6	1962	P	want to do the rain+bow puzzle one?
58	6	1964	P	is that easier because there's just the one?
58	6	1965	C	no, the Ninja_Turtle one, mom.
58	6	1966	P	the rain+bow puzzle one?
58	6	1967	C	no, the Ninja_Turtle one, mom.
58	6	1968	P	oh, the Ninja one's in --
58	6	1969	P	I think it's -- it's got tiny little pieces, the Ninja one.
58	6	1970	C	no, it's got big ones.
58	6	1988	C	want this one.
58	6	1989	C	I want that one.
58	6	1990	P	which one, honey?
58	6	1991	C	that one.
58	6	1992	C	that one.
58	6	1996	P	which one, honey?
58	6	1997	C	this one.
58	6	1998	C	this one, mom.
58	6	2000	P	that -- one of these ones?
58	6	2001	C	no, that one, that one, that one.
58	6	2003	P	this one?
58	6	2004	C	no, this one.
58	6	2006	C	this one.
58	6	2007	C	this one.
58	6	2008	C	this one.
58	6	2009	P	show me one.
58	6	2010	C	this one.
58	6	2012	P	which one?
58	6	2014	C	this one, this one, this one mom.
58	6	2015	C	this one.
58	6	2025	P	ok, you want to play this one?
58	6	2031	P	I think this one goes in here.
58	6	2050	P	now -- where does this one go?
58	6	2077	P	there's an interesting one, look.
58	6	2086	C	here ### one circle.
58	6	2100	P	there, this one.
58	6	2104	P	let's try it in that one.
58	6	2114	C	I see one, I see one.
58	6	2118	C	here's one -- here's one!
58	6	2119	P	there's this one.
58	6	2158	P	try maybe in that one?
58	6	2162	P	maybe in that one.
58	6	2168	P	so let's see that one.
58	6	2173	P	and what's that one?
58	6	2174	P	what's this one?
