SUBJECT	SESSION	ROW	SPEAKER	UTTERANCE
48	7	555	P	oh, I have three too?
48	7	589	P	what comes after three?
48	7	590	C	nine.
48	7	594	C	number four.
48	7	596	P	number four.
48	7	603	P	what's after four?
48	7	604	C	nine.
48	7	608	C	number five.
48	7	609	P	good, number five.
48	7	617	P	what comes after five?
48	7	618	C	nine.
48	7	620	C	four.
48	7	621	P	five and -- six.
48	7	624	P	what comes after six?
48	7	625	C	nine.
48	7	626	P	what comes after six?
48	7	627	C	nine.
48	7	628	P	not nine --
48	7	631	C	four.
48	7	633	C	number four.
48	7	635	C	seven.
48	7	636	P	look, that's a number seven.
48	7	643	P	after seven comes --
48	7	644	C	nine.
48	7	646	C	eight!
48	7	647	P	eight!
48	7	661	P	what comes after eight?
48	7	663	C	nine.
48	7	664	P	nine.
48	7	667	C	on -- the nine.
48	7	1025	P	"he did not see the two little yellow ducklings either."
48	7	1074	C	one two.
48	7	1076	P	one, two.
48	7	1079	C	two.
48	7	1081	P	two.
48	7	1131	P	"and following along in their footprints were four little yellow ducklings."
48	7	1132	P	four ducklings.
48	7	1136	C	two.
48	7	1137	C	three.
48	7	1138	C	four.
48	7	1139	P	ok, hit the -- button four times.
48	7	1141	P	two.
48	7	1142	P	three.
48	7	1143	C	four?
48	7	1144	P	four.
48	7	1219	P	"the four friends bounced -- "
48	7	1222	P	"the four friends bounced -- "
48	7	1228	P	"the four friends bounced -- "
48	7	1297	P	"then out waddled one, then two, then three, then four, then five little yellow ducklings!"
48	7	1299	C	two.
48	7	1300	C	three.
48	7	1301	C	four.
48	7	1302	C	five.
48	7	1304	P	touch the -- button five times.
48	7	1309	P	two.
48	7	1310	P	three.
48	7	1311	P	four.
48	7	1314	C	five!
48	7	1315	P	five!
48	7	1467	C	two.
48	7	1549	C	two.
48	7	1550	P	two minutes?
48	7	1553	P	it takes two minutes for them to cook?
48	7	1594	P	we have two freezers?
48	7	1870	P	two.
48	7	1930	P	two.
48	7	1931	P	three.
48	7	1932	P	four.
48	7	1933	P	five.
48	7	1934	P	six.
48	7	1954	P	two.
48	7	1955	P	three.
48	7	1956	P	four.
48	7	1958	P	five.
48	7	1959	P	six.
48	7	1983	P	one, two, three, four, five, six.
49	5	101	C	two!
49	5	102	C	three!
49	5	104	C	two.
49	5	480	C	two, three.
49	5	488	P	Dora's on again at ten, Timmy.
49	5	667	P	move the ladder down two floors.
49	5	689	C	Woah, two ladders.
49	5	690	P	two ladders.
49	5	769	P	oh, the life -- the life of a two+year+old, Timmy.
49	5	1171	P	I started reading to you when you were about four months old.
49	5	1189	P	you were about, uh -- think you were five months old here.
49	5	1264	P	you were about -- eight months old.
49	5	1303	P	you were like two months old.
49	5	1339	P	you were about sevenandahalf -- eight -- no you were eight months old, I think.
49	5	1408	P	one, two --
49	5	1409	P	what's after two?
49	5	1433	P	I think that was his fourth birth+day because there's four candles, see?
49	5	1434	P	one, two, three, four.
49	5	1472	P	you walked two weeks before your first birth+day.
49	5	1502	P	you had only two teeth.
49	5	1671	P	give me five.
49	5	1735	P	you were two.
49	5	1758	P	give me five.
49	5	1786	P	how about two legs?
49	5	1936	C	two.
49	5	2146	C	two.
49	5	2147	C	three!
49	5	2173	C	two.
49	5	2174	C	three.
49	5	2175	C	four!
49	5	2178	P	ok, you can count to four.
49	5	2216	P	two.
49	5	2217	C	three.
49	5	2218	P	three.
49	5	2230	C	two.
49	5	2231	P	three.
49	6	423	C	one, two, three, ###.
49	6	901	P	maybe we'll plant one next year when you're four.
49	6	902	P	you're going to be three years old in a couple of months, right?
49	6	905	C	two!
49	6	906	P	two!
49	6	907	P	two.
49	6	994	C	awesome two cherries.
49	6	1483	P	there's two more.
49	6	1551	P	eight o+clock.
49	6	1617	P	you were in -- inside the green dragon stroller and we saw three squirrels on the way home+, right?
49	7	97	P	just these two.
49	7	98	C	no, maybe three.
49	7	99	P	three?
49	7	288	P	it comes after seven.
49	7	381	C	two!
49	7	382	P	one, two.
49	7	384	P	I think there's more than two.
49	7	385	C	there's two.
49	7	395	C	one, two, three, four, five, six, seven.
49	7	396	P	you missed two more.
49	7	398	P	one, two, three, four, five, six --
49	7	399	C	yeah you can put that two trains --
49	7	761	P	grandma might be here after your nap because mommy's got to work until uh -- seven o+clock.
49	7	765	P	till two.
49	7	917	P	we can't play it three times in a row.
49	7	964	P	hit the button two times.
49	7	1011	P	now click on the tree two times.
49	7	1052	P	why don't you -- why don't you click the button two times.
49	7	1103	P	now click two times.
49	7	1133	P	one -- two times.
49	7	1161	P	now -- why don't you click on it two times.
49	7	1452	P	oh, we have two more.
49	7	2192	C	one two three!
49	7	2234	C	one two three!
50	5	709	P	Ooo, a two.
50	5	711	C	two.
50	5	792	P	whoo, that was a three wiper.
50	5	794	P	that was a three wiper.
50	6	217	P	and two.
50	6	225	P	two more to go.
50	6	247	P	one, two, three.
50	6	248	P	two.
50	6	270	P	"three mice can't see without their glasses."
50	6	280	P	two.
50	6	281	P	three, four.
50	6	430	C	two duckies.
50	6	431	P	two duckies?
50	6	875	P	right, let's put them together like this, and then put these two --
50	6	933	P	one, two, three -- knock it down.
50	6	1028	C	I just put the three machines on because I think you could do all by yourself.
50	6	1313	P	there's not much of a -- ### a huge difference between the two names?
50	6	1339	C	I'm ### three tomatoes.
50	7	195	C	I have three ###.
50	7	429	P	only three.
50	7	430	P	I hope we have three.
50	7	435	P	we only have two here.
50	7	438	P	no only two.
50	7	439	C	only two.
50	7	445	P	maybe if we use two new ones and --
50	7	740	P	two.
50	7	741	P	three.
50	7	1051	C	ok eight.
50	7	1054	C	and eight.
51	5	287	P	"three men in a tub."
51	5	290	P	"so turn them out and ### -- all three."
51	5	302	P	"he called for his pipe and he called for his bowl and he called for his fiddlers three."
51	5	456	C	two.
51	5	458	C	three.
51	5	460	C	four.
51	5	462	C	five.
51	5	464	C	six.
51	5	468	P	eight.
51	5	469	C	eight.
51	5	471	C	seven.
51	5	472	P	no, seven was this.
51	5	473	P	eight, nine.
51	5	474	C	nine.
51	5	475	P	ten.
51	5	476	C	ten.
51	5	479	C	seven.
51	5	502	C	two.
51	5	524	C	two.
51	5	525	C	three.
51	5	526	C	four!
51	5	527	P	four.
51	5	943	P	you still don't -- don't have the three -- dimensional.
51	5	1077	P	those two together and now you fly.
51	5	1449	C	number number two.
51	5	1450	C	number eight.
51	5	1451	C	number -- number two.
51	5	1452	P	two.
51	5	1454	C	number three.
51	5	1459	C	number three.
51	5	1460	P	number three.
51	5	1555	P	one foot, two feet.
51	5	1557	C	two feet!
51	5	1561	C	three sock.
51	5	1565	C	um one, two, three, four.
51	5	1566	C	two, four, five.
51	5	1568	P	you end up with five no matter what.
51	5	1569	P	each hand has only five.
51	5	1570	C	bike have -- has one, two.
51	5	1571	C	bike has one, two, three.
51	5	1572	C	bike has one, two, three.
51	5	1577	C	one, two, three.
51	5	1578	P	you have three knees on -- on one side?
51	5	1633	C	seven and three.
51	5	1634	P	seven and three?
51	6	323	C	two.
51	6	325	C	three.
51	6	327	C	four.
51	6	329	C	five.
51	6	331	C	six.
51	6	333	P	seven.
51	6	334	C	seven.
51	6	336	C	eight.
51	6	338	C	nine.
51	6	339	P	and that's ten.
51	6	340	C	ten.
51	6	357	C	ten!
51	6	358	P	that's not ten!
51	6	359	P	that's eight and nine.
51	6	798	P	one, two, three, four.
51	6	877	C	and the two.
51	6	878	P	number two.
51	6	880	C	and number three -- for you.
51	6	883	C	number four.
51	6	888	C	a five.
51	6	889	P	a five.
51	6	890	P	oh, I love five.
51	6	892	C	six.
51	6	893	P	six.
51	6	897	C	l@l seven.
51	6	899	P	l@l seven.
51	6	903	C	nine ten.
51	6	905	P	eight.
51	6	913	P	ten?
51	6	986	C	five.
51	6	990	C	seven.
51	6	991	C	nine.
51	6	992	C	two.
51	6	993	C	three.
51	6	994	C	four.
51	6	995	C	five!
51	6	996	C	six.
51	6	998	C	nine.
51	6	999	C	five.
51	6	1000	C	four.
51	6	1001	C	six.
51	6	1002	C	seven.
51	6	1003	C	eight.
51	6	1004	C	nine.
51	6	1005	C	two.
51	6	1006	C	three.
51	6	1550	C	every -- one -- love -- two!
51	7	50	C	when I'm done with rest of -- one two threes -- this thing off.
51	7	148	C	um -- I got to start to the one, two, three.
51	7	151	C	two.
51	7	152	C	three.
51	7	156	C	two.
51	7	157	C	three.
51	7	158	C	four.
51	7	159	C	five.
51	7	160	C	six.
51	7	161	C	seven.
51	7	162	C	eight.
51	7	163	C	nine.
51	7	339	P	not two.
51	7	358	P	now who has two piggies start?
51	7	360	P	do you have two piggies?
51	7	365	P	do you have two doggies?
51	7	369	P	do you have two cows?
51	7	374	P	now, do you have two horses?
51	7	381	P	I have two horses.
51	7	395	P	do you have two kitties?
51	7	467	C	high five.
51	7	469	P	high five.
51	7	536	P	two.
51	7	589	P	you can flip two of them.
51	7	655	P	one, two --
51	7	656	C	three.
51	7	658	P	four!
51	7	659	P	I have four!
51	7	660	C	four.
51	7	664	C	two.
51	7	666	C	three.
51	7	668	C	four.
51	7	670	C	five.
51	7	672	C	six.
51	7	674	C	seven.
51	7	675	C	eight!
51	7	678	P	give me five.
51	7	680	P	Wimpy five.
51	7	813	P	I go two!
51	7	814	P	one, two.
51	7	839	C	two, three, four.
51	7	858	P	two Michael!
51	7	859	P	Michael two.
51	7	860	P	move two.
51	7	861	C	two.
51	7	863	P	two.
51	7	873	C	two.
51	7	874	C	three.
51	7	876	P	let's count five.
51	7	879	P	one, two, three, four, five.
51	7	883	C	one, two, three, four, five, six, seven, eight.
51	7	892	C	one, two --
51	7	914	P	two spaces.
51	7	915	P	count one, two.
51	7	916	C	one, two.
51	7	1050	C	I got two things!
51	7	1372	P	hey ### are you going to eat all five of them?
51	7	1373	P	oh, but there's only four.
51	7	1376	P	because I was going to see if maybe you should put two aside for Michael and eat two.
54	5	76	P	the -- just get those -- those three things under there.
54	5	654	P	two.
54	5	655	P	three.
54	5	1019	P	so first thing they call for is two whole cups of wheat flour.
54	5	1168	P	she's learning how to cook with a two+year+old.
54	5	1285	P	make three holes.
54	5	1286	C	one two three four five six.
54	5	1287	P	one two three.
54	5	1288	C	one two three four five six.
54	5	1289	P	you made six holes.
54	5	1412	P	I think it's pretty important to stop you from eating all the cookie dough because we're only going to be able to make six cookies.
54	6	411	P	why don't we go quick -- quick as a bunny and get two M&Ms?
54	6	423	P	two.
54	6	736	C	we -- we can paint+ a byebye sign two.
54	6	1277	C	time for two.
54	6	1420	P	thirty+eight
54	6	1452	P	I'm writing Christopher's -- birth+day two+oh+four.
54	6	1471	P	here's some really bad pictures of -- all three of us.
54	6	1631	C	two Cousin_Joshes.
54	6	1643	C	two pillows.
54	6	1755	C	two of their girls.
54	6	1851	P	you weighed eight pounds and fifteen ounces.
54	6	1882	C	what's these two?
54	6	1990	P	five minutes.
54	7	30	C	two of us.
54	7	78	P	two.
54	7	79	P	### two.
54	7	90	P	four.
54	7	92	P	one, two, three, four.
54	7	101	P	three!
54	7	104	P	three.
54	7	107	P	two.
54	7	110	P	three.
54	7	112	C	three four five six seven eight --
54	7	115	P	three.
54	7	115	C	three.
54	7	116	C	four.
54	7	127	C	two.
54	7	129	C	three.
54	7	130	C	three.
54	7	150	P	two.
54	7	152	C	two.
54	7	153	C	one two.
54	7	154	P	two for Ross.
54	7	155	C	two.
54	7	156	C	two.
54	7	159	P	three for Ross.
54	7	160	C	three.
54	7	162	C	two and two three five.
54	7	164	C	three.
54	7	165	C	four.
54	7	179	P	give me five.
54	7	180	P	let me give you five now.
54	7	188	P	two.
54	7	208	P	two.
54	7	305	C	two.
54	7	857	P	two.
54	7	858	P	three.
54	7	921	P	two.
54	7	928	P	you're at two.
54	7	940	P	ok, three.
54	7	1085	C	we're going to trap two people up.
54	7	1475	P	so we have two things going on here?
54	7	1506	P	two.
54	7	1506	C	two.
54	7	1507	P	three.
54	7	1509	P	four.
54	7	1510	P	five.
54	7	1510	C	five.
54	7	1511	P	six.
54	7	1511	C	six.
54	7	1512	C	seven.
54	7	1515	C	seven.
55	6	215	C	which you -- you two --
55	7	325	C	it don't sing two ###
55	7	368	C	can you see I got two dollies?
55	7	625	C	three.
58	5	53	C	a two.
58	5	54	C	a three four five six.
58	5	121	P	do it with two.
58	5	340	C	two.
58	5	491	C	a two three four five.
58	5	518	P	ok, there's three more.
58	5	521	P	you want three the same on that one?
58	5	795	P	two hundred?
58	5	1297	P	two.
58	5	1299	P	three.
58	5	1300	P	four
58	5	1301	P	five
58	5	1302	P	six
58	5	1303	P	seven
58	5	1304	P	eight
58	5	1305	P	nine
58	5	1306	P	ten
58	5	1355	P	two
58	5	1356	P	three
58	5	1357	P	four
58	5	1358	P	five
58	5	1359	P	six
58	5	1360	P	seven
58	5	1361	P	eight
58	5	1362	P	nine
58	5	1363	P	ten
58	5	1386	P	why don't we just have one break for about two minutes, right?
58	5	1395	P	two?
58	5	1469	C	a two three four five.
58	6	655	P	three.
58	6	656	P	two.
58	6	661	P	three.
58	6	662	P	two.
58	6	675	P	that's Thunderbird -- Two, I think.
58	6	682	P	look, there's a number four.
58	6	711	P	he works for number Four.
58	6	759	P	two.
58	6	785	P	see the number four?
58	6	788	C	that's Two right there.
58	6	789	C	that's number Two.
58	6	791	C	that's not number Two.
58	6	792	P	I thought that was Two.
58	6	793	P	and that was Four.
58	6	796	C	this isn't Two.
58	6	798	C	that one's Three.
58	6	820	C	that one says Two.
58	6	822	C	that one's number Two.
58	6	824	P	that's a four, sweetie.
58	6	827	C	number Two.
58	6	858	C	this is number Two, mom.
58	6	865	P	that's number Two.
58	6	866	C	no, that's not -- not number -- number Two.
58	6	868	C	this is -- number Two here.
58	6	870	C	that's number Two.
58	6	1225	C	that's a two Virgil.
58	6	1227	C	it's a -- a two Virgil.
58	6	1228	C	that's not a two Virgil.
58	6	1647	P	one two --
58	6	1648	P	three.
58	6	1650	P	one two.
58	6	1899	P	ok, there's four different puzzles, right?
58	6	1940	P	there's two corner pieces.
58	6	2232	P	oh, there's only two --
58	6	2233	P	there's only three spaces left, so where could that one go?
58	6	2242	P	now, two shapes left.
58	7	205	P	you dropped two.
58	7	323	P	five hundred dollars for a teddy.
58	7	329	P	that says five hundred dollars.
58	7	425	P	oh, I wanted to give you two snacks.
58	7	426	P	I'm supposed to give you two snacks, right?
58	7	613	C	but but I I and we got two.
58	7	622	C	I'm going to play with two reds.
58	7	678	P	ok, well two more minutes, eh?
58	7	870	C	there's two Raphaels but there's one Raphael.
58	7	872	P	I didn't know there was two Raphaels.
58	7	873	C	but but they change to two Raphaels.
58	7	1199	P	Alex is at school till three o+clock.
58	7	1202	P	Alex doesn't come out till three.
58	7	1456	P	two horses, look.
58	7	1492	P	so there's two of them, right?
58	7	1530	P	oh, there's two -- there's a dragon with two heads.
58	7	1574	P	mmm, so there's this, there's this, that's three dragons.
58	7	1710	P	one, two water worms.
58	7	1822	P	oh, the two cars are there.
58	7	1842	P	look, there's two -- oh, the the Incredible one?
58	7	1924	P	one, two, three, four, five, six, seven, eight, nine, ten
59	6	627	C	um -- two.
59	6	628	P	two --
59	6	630	P	oh, two.
59	6	632	P	if I get home+ at six --
59	6	633	C	seven.
59	6	635	P	oh, I get home+ at seven.
59	6	640	P	let's say you go to bed for eight.
59	6	642	C	bed for eight.
59	6	644	P	that means two times four.
59	6	645	C	four.
59	6	647	P	two times five is ten.
59	6	826	C	three.
59	7	203	P	because I've told you that at least four times.
59	7	296	C	two.
59	7	297	C	three.
59	7	300	C	one, two, three.
59	7	304	C	one, two, three.
59	7	405	C	one, two, three.
59	7	503	P	you had four pair of uh blue jeans in the hamper for two days.
61	5	703	C	three four five six.
61	5	704	C	seven.
61	5	707	C	two.
61	5	708	P	three.
61	5	709	C	four.
61	5	710	P	five.
61	5	712	P	five.
61	5	714	P	five.
61	5	715	C	five.
61	5	716	P	six.
61	5	717	C	seven.
61	5	719	P	eight.
61	5	721	P	eight.
61	5	723	P	eight.
61	5	725	P	eight.
61	5	728	P	say eight.
61	5	729	C	eight.
61	5	730	P	nine.
61	5	731	C	nine.
61	5	732	C	ten.
61	6	237	C	eight.
61	6	238	C	nine.
61	6	239	C	ten.
61	6	1575	P	you don't need three pairs of sunglasses.
61	7	757	P	eight?
61	7	768	P	now take eight!
61	7	769	P	one, two, three, four, five, six, seven, eight.
61	7	770	C	oh, I don't want to take eight.
61	7	774	P	well, pick eight!
61	7	778	P	two.
61	7	779	C	two.
61	7	780	C	three.
61	7	781	P	three.
61	7	782	C	four.
61	7	783	C	five.
61	7	784	C	six.
61	7	785	C	seven.
61	7	786	C	eight.
61	7	807	P	you have nine.
61	7	811	P	no, you can only have eight!
61	7	812	P	one two three four five six seven eight.
61	7	1920	P	I got two pairs of new ones.
61	7	1921	C	but -- but you got to have two.
62	5	10	P	here, we'll give you two.
62	5	11	P	play with two, ok?
62	5	38	P	five?
62	5	44	P	you got two.
62	5	64	P	two of them.
62	5	81	P	eight.
62	5	82	C	eight.
62	5	83	P	eight.
62	5	125	P	two.
62	5	329	P	one two three four.
62	5	550	P	we're going to leave in ten minutes here.
62	5	578	C	two kick.
62	5	579	P	two kicks?
62	5	809	P	we'll be back in five minutes.
62	5	888	P	how about just two of them?
62	5	889	P	just two.
62	5	891	C	two.
62	5	892	P	two.
62	5	893	C	two.
62	5	929	P	three minus two.
62	5	933	P	three minus two.
62	5	992	P	do you still have two balls?
62	5	1033	P	two?
62	5	1034	C	yeah, two.
62	5	1035	P	one two?
62	5	1504	P	Drew, could you pick up those two?
62	6	62	P	one two three four sides.
62	6	82	P	now you have two little pieces, huh?
62	6	798	P	wow, see, you did two.
62	6	801	P	you got two more.
62	6	962	P	wow, two brushes?
62	6	964	P	two at a time?
62	6	1489	P	yay, two points.
62	6	1496	P	two more points so now you have four.
62	6	1503	P	you have four points.
62	6	1539	P	two more points so that makes six.
62	6	1546	P	I've done -- six points.
62	7	181	C	mom, there's two in -- them.
62	7	183	P	two hearts in there?
62	7	235	C	there's two in there.
62	7	249	P	two teddy+bears.
62	7	260	P	we got two Pooh_Bears.
62	7	261	C	two Pooh_Bears?
62	7	262	P	two Pooh_Bears.
62	7	783	P	we could do two colors.
62	7	797	P	and when you get all three of them, then you have a bingo.
62	7	815	P	you got to get bingo and whoever gets all three of them, they win the game.
62	7	919	C	there's two.
62	7	921	P	one two three.
62	7	1488	P	those two.
62	7	1548	P	"I couldn't tell you of his size, for all I saw were two big eyes."
62	7	1705	P	one and three fourths --
62	7	1714	P	two cups of cold milk.
62	7	1725	P	two cups.
62	7	1751	P	two cups?
62	7	1763	P	because the directions said two cups of milk.
62	7	2137	C	mom, you're two sidenator.
62	7	2139	C	you're two sidenator, mom.
62	7	2158	C	two little pieces?
62	7	2159	P	two little pieces?
64	5	29	P	p@l Sherman forty+two Wallaby Way.
64	5	757	C	eight nine ten.
64	6	352	P	two years old and you got side+burns.
64	7	176	P	you got two more.
64	7	180	P	and you got two down there.
64	7	276	P	give me five.
64	7	544	C	a one two three four.
64	7	545	P	one two three four.
64	7	644	P	you got three more.
64	7	645	C	three.
64	7	648	P	one two three four.
64	7	649	C	ones two.
64	7	650	C	one two.
64	7	651	P	there's two more.
64	7	1046	P	there's two green ones Justin.
64	7	1093	P	you want it on number three?
64	7	1094	C	number three.
64	7	1096	C	four.
64	7	1238	C	five.
65	5	136	C	two.
65	5	137	C	three.
65	5	138	C	four.
65	5	374	C	I think I got it when he was two.
65	5	603	C	there's -- there's -- there's two dogs up high.
65	5	650	C	there's a two dogs in that grass tree.
65	5	652	C	there's three dogs in that.
65	5	661	C	and there's -- there's two dog and there's -- um -- door and there's dogs in the air.
65	5	1140	C	one two three four five six seven eight.
65	5	1142	C	two.
65	5	1143	C	three.
65	5	1144	C	four.
65	5	1146	C	five.
65	5	1147	C	six.
65	5	1155	C	there's -- there's two things that Pete --
65	6	243	P	is it one cup or two cups or three cups?
65	6	244	C	three cups.
65	6	245	P	three cups?
65	6	246	C	four cups.
65	6	249	C	four cups.
65	6	250	C	five cups.
65	6	254	C	six water.
65	6	255	P	six cups
65	6	257	C	seven cups.
65	6	372	C	three measuring.
65	6	373	C	four.
65	6	375	C	five measuring.
65	6	376	P	got five cups of water there?
65	6	377	C	six measuring.
65	6	378	P	six cups of water?
65	6	380	C	six cups of -- water.
65	6	382	C	six cups of water mommy.
65	6	394	C	five cups.
65	6	395	P	five cups?
65	6	396	C	nine cups.
65	6	397	P	nine cups?
65	6	401	C	nine.
65	6	402	C	six cups.
65	6	404	C	seven cups.
65	6	405	C	eight cups.
65	6	406	C	nine cups.
65	6	407	C	four cups.
65	6	412	C	nine ten eleven cups.
65	6	469	P	these three plants right there?
65	6	528	C	we two can do it on the couch.
65	6	1121	P	all at one time or you going to take three different pictures?
65	6	1127	P	count one two three.
65	7	118	C	it needs two sticks and I can make it with bats.
65	7	267	P	does it take one egg or two?
65	7	270	P	one egg or two?
65	7	272	C	uh, three.
65	7	274	P	three?
65	7	276	P	no, it doesn't -- I know it doesn't take three eggs.
65	7	277	C	but -- but will it take three eggs because I'm three?
65	7	278	P	oh, you are three.
65	7	281	P	two eggs.
65	7	282	P	three ripe bananas.
65	7	285	C	we have four bananas now but we have one apple.
65	7	311	C	um, my -- and -- and we go -- and we go to them those -- from those two days.
65	7	406	C	those two same colors.
65	7	623	C	there's the two thin boats.
65	7	758	P	two.
65	7	759	P	three.
65	7	764	P	two.
65	7	765	P	three.
65	7	865	C	doesn't connect two of them on the two tracks.
65	7	866	C	four ones --
65	7	916	C	I'm making a click sound with my two blocks.
65	7	1521	C	it has two slide legs, trees, and a top.
66	5	51	P	two each, so you got to put --
66	5	58	P	no, you get two and Alison gets two to send to him, ok?
66	5	59	P	maybe three each.
66	5	61	P	three -- well three each.
66	5	381	P	so we'll -- we'll paint+ two of them and then with crayons color one of them, ok?
66	5	390	C	one, two.
66	5	392	C	three.
66	5	425	P	I said three pictures each.
66	5	428	P	yeah -- well, I think three each would be nice.
66	5	467	P	we're going to paint+ two of them each and then we'll color one of them with crayons.
66	5	514	C	two -- two, three.
66	5	515	C	here five.
66	5	555	C	two, one, two, three.
66	5	557	C	### one, two, three.
66	5	560	C	one, two, three.
66	5	563	C	two.
66	5	564	C	two, three.
66	5	579	C	one, two, three.
66	5	638	P	well, now you did two paints.
66	5	713	P	one, two, three.
66	5	1045	C	one, two, three, five, seven.
66	5	1188	P	not two seconds.
66	5	1190	P	maybe like four weeks.
66	5	1303	P	I'm going to count to three and then you'll go to your bed.
66	5	1306	P	one, two -- two --
66	5	1598	P	slap five.
66	6	329	P	you only need two of them.
66	6	805	C	it two ice cube.
66	7	594	C	two.
66	7	595	C	three.
66	7	596	C	four.
66	7	597	C	five pair of ###
66	7	598	C	eight.
66	7	599	P	eight?
66	7	1849	C	I have pick two.
68	5	101	C	two.
68	5	130	C	two.
68	5	132	P	it's not two
68	5	141	C	two.
68	5	142	C	three.
68	5	216	C	two.
68	5	217	C	three.
68	5	218	C	three.
68	5	220	C	two.
68	5	221	C	three.
68	5	222	C	five.
68	5	223	C	eight.
68	5	224	C	nine.
68	5	226	C	two.
68	5	227	C	six.
68	5	228	C	eight.
68	5	229	C	five.
68	5	230	C	seven.
68	5	231	C	eight.
68	5	232	C	three.
68	5	235	C	eight.
68	5	236	C	eight.
68	5	237	C	nine.
68	5	238	C	ten.
68	5	478	P	two years old tying your shoe.
68	5	930	C	one two.
68	5	1031	C	two.
68	5	1032	C	three.
68	5	1033	C	four.
68	5	1034	C	five.
68	5	1035	C	six.
68	5	1036	C	seven.
68	5	1037	C	eight.
68	5	1038	C	nine.
68	5	1044	C	two.
68	5	1045	C	three.
68	5	1046	C	four.
68	5	1047	C	five.
68	5	1048	C	six.
68	5	1049	C	seven.
68	5	1050	C	eight.
68	6	611	C	two.
68	6	612	P	let me see two fingers.
68	6	614	P	that's four.
68	6	616	P	two.
68	6	618	C	two.
68	6	619	P	that's not two.
68	6	622	P	two.
68	6	625	P	no that's not two.
68	6	627	P	two.
68	6	629	P	two.
68	6	852	C	eight.
68	7	232	C	three.
68	7	233	P	all right three.
68	7	234	P	let me see three.
68	7	236	P	show me three fingers.
68	7	236	C	three.
68	7	237	C	three.
68	7	238	P	three fingers.
68	7	242	P	two.
68	7	243	C	two.
68	7	244	P	three.
68	7	245	C	three.
68	7	248	P	august fifteen, two+thousand+and+one.
68	7	356	C	three.
68	7	358	C	four.
68	7	370	P	and two.
68	7	380	P	the two princess tales.
68	7	528	P	one and two and three and four.
68	7	892	C	got two.
68	7	893	C	daddy I got two.
68	7	1317	C	two.
68	7	1318	C	three or four.
68	7	1327	P	two.
68	7	1328	P	three.
68	7	1328	C	three.
68	7	1329	P	four.
68	7	1329	C	four.
68	7	1330	P	five.
68	7	1330	C	five.
68	7	1331	P	six.
68	7	1331	C	six.
68	7	1332	P	seven.
68	7	1332	C	seven.
68	7	1333	P	eight.
68	7	1333	C	eight.
68	7	1334	P	nine.
68	7	1334	C	nine.
68	7	1335	P	ten.
68	7	1335	C	ten.
68	7	1409	P	two.
68	7	1409	C	two.
68	7	1410	P	three.
68	7	1410	C	three.
68	7	1411	P	four.
68	7	1411	C	four.
68	7	1412	C	five.
68	7	1415	P	two.
68	7	1415	C	two.
68	7	1416	P	three.
68	7	1416	C	three.
68	7	1417	P	four.
68	7	1417	C	four.
68	7	1420	P	two.
68	7	1420	C	two.
68	7	1421	P	three.
68	7	1421	C	three.
68	7	1422	P	four.
68	7	1422	C	four.
68	7	1425	P	two.
68	7	1425	C	two.
68	7	1426	P	three.
68	7	1426	C	three.
68	7	1427	P	four.
68	7	1427	C	four.
68	7	1428	P	so four caps of -- in all.
72	5	184	P	let's two -- let's do one more bag of paper and then we'll be done, ok?
72	5	1010	P	hmm, two ladders.
72	5	1266	P	how about -- how about these two?
72	5	1267	P	let's take these two.
72	6	567	C	three.
72	6	568	P	three?
72	6	571	C	four.
72	6	572	P	four?
72	6	908	P	two toes.
72	6	909	P	three toes.
72	6	910	P	four toes.
72	6	911	P	five toes.
72	7	313	P	and then you could put something in here to connect these two.
72	7	455	C	there are two cracks.
72	7	791	P	these -- Boots and Dora have to have two spots.
72	7	795	P	they have to have two legs -- two lines of Lego spots.
72	7	1024	P	or two towers, right?
72	7	1114	C	that got two a eyes.
72	7	1143	C	there two black ones.
72	7	1145	C	how can there be two black ones.
72	7	1146	P	two black eyes?
72	7	1147	C	two black eyes.
72	7	1148	P	there may be two black eyes.
72	7	1150	C	what if there be three black eyes?
72	7	1250	C	two.
72	7	1251	C	three.
72	7	1252	C	four.
72	7	1253	C	five.
72	7	1254	C	six.
72	7	1255	C	seven.
72	7	1256	C	eight.
72	7	1257	C	eight lights.
73	5	384	P	how can you do two things at one time?
73	5	774	C	two.
73	5	1367	P	I read you two books.
73	6	655	C	um, three.
73	6	986	C	two.
73	6	995	P	just put those three books over there.
73	7	491	C	two.
74	5	128	P	he only has two --
74	5	504	P	you have to sue two hands to catch it.
74	6	37	C	one, two there four five.
74	6	405	C	two.
74	6	406	C	three.
74	6	407	C	five.
74	6	408	C	six.
74	6	436	C	I want -- I want two veggie cheese.
74	6	437	C	two.
74	6	438	C	I want two.
74	6	439	C	two.
74	6	440	C	I want two.
74	6	727	C	get that one, two.
74	6	1052	C	I just want two mommy.
74	7	76	C	I'm eating four bites.
74	7	77	C	I'm eating four bites because I'm ### birth+day.
74	7	90	C	### take two bites now.
74	7	118	C	only two bites.
74	7	120	C	only two bites.
74	7	324	C	no three weeks.
74	7	326	C	no five weeks.
74	7	327	C	no four weeks.
74	7	328	C	no four weeks.
74	7	341	C	four more minutes.
74	7	343	C	four.
74	7	344	C	no four more weeks.
74	7	594	C	I have to wait four weeks.
75	5	211	P	how bout four more bites?
75	5	430	P	I think those two go together.
75	5	433	P	those two go together.
